i,j,group_i,group_j,peak_lag_returns,peak_rho_returns,peak_lag_prices,peak_rho_prices,peak_lag_ofi,peak_rho_ofi
TRANSLATOR_ASTRO_BLACK,GALAXY_SOUNDS_SOLAR_FLAMES,translator,galaxy_sounds,130,-0.019786218947698442,0,0.19308058202538878,125,-0.01414191089781427
TRANSLATOR_ASTRO_BLACK,GALAXY_SOUNDS_SOLAR_WINDS,translator,galaxy_sounds,5,-0.017401128625537887,200,-0.14300967251223912,5,-0.01508800079895514
TRANSLATOR_ASTRO_BLACK,MICROCHIP_CIRCLE,translator,microchip,46,-0.017698539089501145,200,-0.12343192142301244,65,-0.014439689376238976
TRANSLATOR_ASTRO_BLACK,MICROCHIP_OVAL,translator,microchip,195,-0.016547605884419694,0,0.2947161605883699,0,0.012184915503090822
TRANSLATOR_ASTRO_BLACK,MICROCHIP_RECTANGLE,translator,microchip,17,0.012511518018586342,0,0.2857452530825086,31,-0.011674889291485692
TRANSLATOR_ASTRO_BLACK,MICROCHIP_SQUARE,translator,microchip,1,0.013667044166559025,0,-0.2548238413951195,10,-0.013427179696924285
TRANSLATOR_ASTRO_BLACK,MICROCHIP_TRIANGLE,translator,microchip,19,-0.013695382887459334,200,0.3447297108946452,100,-0.015447603522803872
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_CHOCOLATE,translator,oxygen_shake,20,0.013403922118369405,200,-0.04319234398671327,85,-0.01195072998504513
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_EVENING_BREATH,translator,oxygen_shake,33,0.015211578978970618,200,0.024080307718753562,130,0.015459850747513345
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_GARLIC,translator,oxygen_shake,35,-0.013942576307483657,0,-0.15772454976701203,49,-0.015624352156375641
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_MINT,translator,oxygen_shake,18,-0.013568130426355565,0,-0.4136100751378993,115,-0.014272135850596841
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_MORNING_BREATH,translator,oxygen_shake,36,-0.012365447228459246,0,0.17774368026166612,175,-0.015199860097293067
TRANSLATOR_ASTRO_BLACK,PANEL_1X2,translator,panel,17,-0.01730801815187912,0,-0.22142537203645096,26,0.01674171565858273
TRANSLATOR_ASTRO_BLACK,PANEL_1X4,translator,panel,135,-0.015933124469973945,115,-0.18807403474418435,135,-0.01635937105502358
TRANSLATOR_ASTRO_BLACK,PANEL_2X2,translator,panel,34,-0.012250550661663336,0,-0.40182354198018994,22,0.01473634479725959
TRANSLATOR_ASTRO_BLACK,PANEL_2X4,translator,panel,60,0.015810997293653383,55,-0.47811194146268426,5,-0.014307238553970614
TRANSLATOR_ASTRO_BLACK,PANEL_4X4,translator,panel,195,0.016269128624947612,0,0.08501783861280711,45,0.01308878883225442
TRANSLATOR_ASTRO_BLACK,PEBBLES_L,translator,pebbles,130,-0.0162767624743181,200,0.31571939945401833,80,-0.011024362751488057
TRANSLATOR_ASTRO_BLACK,PEBBLES_M,translator,pebbles,17,-0.018459506188816536,0,-0.17791454067563553,36,-0.014608003177423444
TRANSLATOR_ASTRO_BLACK,PEBBLES_S,translator,pebbles,12,-0.01467630558121002,200,0.28042812483735075,33,0.012148362798585407
TRANSLATOR_ASTRO_BLACK,PEBBLES_XL,translator,pebbles,12,0.013882988473394304,200,-0.3603970581586662,12,0.011999403614293608
TRANSLATOR_ASTRO_BLACK,PEBBLES_XS,translator,pebbles,125,0.015095327076782827,0,0.43332906914073793,27,0.015129404713248891
TRANSLATOR_ASTRO_BLACK,ROBOT_DISHES,translator,robot,105,0.015922357520324826,0,-0.26200295252186984,185,0.014532224002942122
TRANSLATOR_ASTRO_BLACK,ROBOT_IRONING,translator,robot,49,0.012765201014452087,0,0.15522246048756905,180,0.012206992856772977
TRANSLATOR_ASTRO_BLACK,ROBOT_LAUNDRY,translator,robot,125,0.014855981473530658,0,0.167706753454636,3,0.016014274385252478
TRANSLATOR_ASTRO_BLACK,ROBOT_MOPPING,translator,robot,27,0.01194103397822497,200,-0.07305581321318984,28,-0.012407950895587503
TRANSLATOR_ASTRO_BLACK,ROBOT_VACUUMING,translator,robot,145,-0.012263892941011453,0,0.3641180388105705,130,-0.016054434317721765
TRANSLATOR_ASTRO_BLACK,SLEEP_POD_COTTON,translator,sleep_pod,65,0.010265432141966327,175,0.062345096802632304,50,0.016016059042604103
TRANSLATOR_ASTRO_BLACK,SLEEP_POD_LAMB_WOOL,translator,sleep_pod,130,0.012974718181374925,0,-0.24390327471704198,155,-0.013490542060790983
TRANSLATOR_ASTRO_BLACK,SLEEP_POD_NYLON,translator,sleep_pod,28,0.012387197642142174,0,-0.35300095542454973,13,-0.01434053624368461
TRANSLATOR_ASTRO_BLACK,SLEEP_POD_POLYESTER,translator,sleep_pod,48,-0.013486147842120348,200,0.06883635346343399,25,-0.014579260733324656
TRANSLATOR_ASTRO_BLACK,SLEEP_POD_SUEDE,translator,sleep_pod,34,-0.017598415691407812,0,-0.35333213259740237,140,-0.014147129333786574
TRANSLATOR_ASTRO_BLACK,SNACKPACK_CHOCOLATE,translator,snackpack,65,-0.021030483160736232,200,0.0321079130160364,1,-0.015186992156907738
TRANSLATOR_ASTRO_BLACK,SNACKPACK_PISTACHIO,translator,snackpack,0,0.022435612661235626,0,0.4050674667526742,36,-0.012581819284105527
TRANSLATOR_ASTRO_BLACK,SNACKPACK_RASPBERRY,translator,snackpack,28,0.01368217179690394,0,-0.27422233754993464,26,0.01607858710203677
TRANSLATOR_ASTRO_BLACK,SNACKPACK_STRAWBERRY,translator,snackpack,0,0.02100530719908647,200,-0.0514534641784179,28,-0.01566797311829252
TRANSLATOR_ASTRO_BLACK,SNACKPACK_VANILLA,translator,snackpack,65,0.018384287918814718,200,-0.08584334091326845,1,0.018979674105481632
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,translator,translator,44,-0.014961209511950712,0,0.21009874172616624,170,-0.014527858948264645
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,translator,translator,4,0.016909966950678822,65,0.32856681047522135,14,-0.019365445689652646
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_SPACE_GRAY,translator,translator,35,-0.013962208149201336,200,0.03644463039101209,42,0.013306599440768415
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_VOID_BLUE,translator,translator,18,0.014923528891922666,200,-0.08434459472393145,18,0.013083875483546004
TRANSLATOR_ASTRO_BLACK,UV_VISOR_AMBER,translator,uv_visor,125,-0.013389783205163206,200,0.23041764621128716,37,0.014562263672291085
TRANSLATOR_ASTRO_BLACK,UV_VISOR_MAGENTA,translator,uv_visor,17,-0.02381536694364969,38,-0.2646813760827991,26,-0.013664889563839716
TRANSLATOR_ASTRO_BLACK,UV_VISOR_ORANGE,translator,uv_visor,15,0.0172081817679168,0,0.05416855716419936,15,0.01604752151991961
TRANSLATOR_ASTRO_BLACK,UV_VISOR_RED,translator,uv_visor,48,0.013658593701433444,200,-0.07662537281602726,10,0.015875353585341364
TRANSLATOR_ASTRO_BLACK,UV_VISOR_YELLOW,translator,uv_visor,22,-0.017176933009444163,200,0.19125672113327066,10,0.016702100689451094
TRANSLATOR_ECLIPSE_CHARCOAL,GALAXY_SOUNDS_BLACK_HOLES,translator,galaxy_sounds,50,-0.02034442811470889,200,0.07025807357134313,31,0.016324677907467982
TRANSLATOR_ECLIPSE_CHARCOAL,GALAXY_SOUNDS_DARK_MATTER,translator,galaxy_sounds,85,-0.015430466481737667,200,0.18866259234421137,37,-0.013854836278350388
TRANSLATOR_ECLIPSE_CHARCOAL,GALAXY_SOUNDS_PLANETARY_RINGS,translator,galaxy_sounds,26,0.01913797769428184,200,-0.05487704721282724,65,-0.015351353790936356
TRANSLATOR_ECLIPSE_CHARCOAL,GALAXY_SOUNDS_SOLAR_FLAMES,translator,galaxy_sounds,22,0.019937359804499562,200,0.073496472299399,24,0.014353110175378743
TRANSLATOR_ECLIPSE_CHARCOAL,GALAXY_SOUNDS_SOLAR_WINDS,translator,galaxy_sounds,49,-0.01679920760696936,200,-0.47963833193149014,49,-0.014234952796857414
TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP_CIRCLE,translator,microchip,50,0.0124709357047195,200,-0.01641149986040787,185,0.023785403768331003
TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP_OVAL,translator,microchip,10,0.016837475184572858,200,0.5377688080126114,40,-0.01511501756466582
TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP_RECTANGLE,translator,microchip,180,0.014587817837475802,0,0.20281884527461222,25,-0.013123185229759587
TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP_SQUARE,translator,microchip,26,-0.015457905917765372,0,-0.09930496823764849,175,-0.010812800530570968
TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP_TRIANGLE,translator,microchip,44,0.011699863408821213,0,0.17571906202443696,23,0.017398979527733466
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_CHOCOLATE,translator,oxygen_shake,150,0.011859881765077447,135,-0.10420635981026187,43,-0.016645991608041994
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_EVENING_BREATH,translator,oxygen_shake,125,0.013140326368653657,200,-0.12638875308902883,4,-0.01338440825129284
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_GARLIC,translator,oxygen_shake,26,0.016305667445670097,0,-0.195902905945895,150,0.016880103038683595
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_MINT,translator,oxygen_shake,31,-0.012721996477291853,0,0.07242380484890432,1,-0.014972219803121333
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_MORNING_BREATH,translator,oxygen_shake,27,-0.014927932837468195,0,0.3970545715195079,145,-0.018098499881860908
TRANSLATOR_ECLIPSE_CHARCOAL,PANEL_1X2,translator,panel,15,-0.011736327794774565,200,-0.5978629722210113,55,0.014730770859291647
TRANSLATOR_ECLIPSE_CHARCOAL,PANEL_1X4,translator,panel,47,0.014684361780446008,0,0.33154639685129184,24,-0.0110565592652547
TRANSLATOR_ECLIPSE_CHARCOAL,PANEL_2X2,translator,panel,20,-0.012320238260710747,0,-0.1206933020240623,46,0.01462148664976834
TRANSLATOR_ECLIPSE_CHARCOAL,PANEL_2X4,translator,panel,31,0.01520683411670678,200,-0.2053618511462438,31,0.02326772878511947
TRANSLATOR_ECLIPSE_CHARCOAL,PANEL_4X4,translator,panel,45,0.013168694406821462,200,0.21395015107137536,135,-0.014537911391422237
TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES_L,translator,pebbles,49,0.012536382041486499,200,0.03524310530020739,37,0.01758070602444895
TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES_M,translator,pebbles,5,0.014581333083189594,0,-0.5687412374823645,115,-0.01639050860373181
TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES_S,translator,pebbles,26,-0.015417986624059006,55,0.1632722398591626,1,-0.014838243237671656
TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES_XL,translator,pebbles,41,0.014366623136175842,0,0.008765527217758917,41,0.019709735144984357
TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES_XS,translator,pebbles,44,-0.01509629485538505,200,0.25461659467925474,15,-0.01648792779093366
TRANSLATOR_ECLIPSE_CHARCOAL,ROBOT_DISHES,translator,robot,170,0.015858009650815064,0,0.14365399616124255,36,0.011030845696729604
TRANSLATOR_ECLIPSE_CHARCOAL,ROBOT_IRONING,translator,robot,95,-0.01709595798802841,0,0.6506991459517114,95,-0.021578449166827485
TRANSLATOR_ECLIPSE_CHARCOAL,ROBOT_LAUNDRY,translator,robot,85,0.012678471641553493,11,-0.04674104820097347,90,-0.013505075646670237
TRANSLATOR_ECLIPSE_CHARCOAL,ROBOT_MOPPING,translator,robot,21,0.014108535012333834,0,-0.07197333682355918,41,0.014228443502655888
TRANSLATOR_ECLIPSE_CHARCOAL,ROBOT_VACUUMING,translator,robot,135,0.01712168784541751,135,0.27948612993229466,35,0.011984401586962791
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_COTTON,translator,sleep_pod,175,-0.017967676342969,200,0.12428330044758955,145,0.01171875068948215
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_LAMB_WOOL,translator,sleep_pod,26,-0.016005727452588884,175,-0.6092040060657108,105,0.015307091125512387
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_NYLON,translator,sleep_pod,14,-0.01568738449440488,200,-0.6161158366647914,39,-0.015072853752623445
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_POLYESTER,translator,sleep_pod,5,0.017576793294042235,0,0.29006452659820914,49,-0.015428998084232528
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_SUEDE,translator,sleep_pod,175,-0.01557329267261711,0,0.14865591379523319,175,-0.015835898079523396
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_CHOCOLATE,translator,snackpack,48,0.01411820887771395,0,0.19398088053901064,40,0.013462039032316032
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_PISTACHIO,translator,snackpack,0,0.021156902813858486,0,0.42950748937964245,43,-0.013971798793637455
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_RASPBERRY,translator,snackpack,175,0.012547800591471274,125,-0.36613486291564623,175,0.01397633952523953
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_STRAWBERRY,translator,snackpack,0,0.01707643698505684,0,0.2556745612149403,5,-0.014476496606103353
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_VANILLA,translator,snackpack,48,-0.017036676373330357,0,-0.2346376706379059,41,-0.013973677992328667
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_ASTRO_BLACK,translator,translator,17,0.017002603451686873,200,0.230188971674767,75,0.020622093403763152
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,translator,translator,38,0.01564133360481083,0,-0.13990674102554415,55,-0.016499836299030846
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_SPACE_GRAY,translator,translator,90,0.01273850408954826,180,-0.21783342636986033,1,0.01235804805709618
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_VOID_BLUE,translator,translator,85,-0.013839112670123943,0,0.21795691814947984,13,-0.011800364479060979
TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR_AMBER,translator,uv_visor,90,0.013675728988793599,0,0.024478197532085744,31,-0.012905179998742897
TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR_MAGENTA,translator,uv_visor,2,0.01876351630166288,55,0.18387651354890502,43,-0.01670843400090124
TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR_ORANGE,translator,uv_visor,28,-0.01500573570701661,0,0.2059392355201102,180,-0.013232835267040626
TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR_RED,translator,uv_visor,25,0.016419019694312937,0,-0.30139665101624064,24,0.014396998366852418
TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR_YELLOW,translator,uv_visor,32,-0.015640949687648672,200,0.34041301629841164,36,0.013213244027388013
TRANSLATOR_GRAPHITE_MIST,GALAXY_SOUNDS_BLACK_HOLES,translator,galaxy_sounds,11,-0.015638977119464662,200,-0.3708745442436392,11,-0.015439304699425416
TRANSLATOR_GRAPHITE_MIST,GALAXY_SOUNDS_DARK_MATTER,translator,galaxy_sounds,11,0.014524535897655892,0,0.3073300203397635,50,0.01639775047849243
TRANSLATOR_GRAPHITE_MIST,GALAXY_SOUNDS_PLANETARY_RINGS,translator,galaxy_sounds,38,0.014429535181917238,0,-0.027918881444554827,3,0.014386134280689779
TRANSLATOR_GRAPHITE_MIST,GALAXY_SOUNDS_SOLAR_FLAMES,translator,galaxy_sounds,37,-0.01552153116495267,0,-0.3826073745270849,2,-0.0172473951246275
TRANSLATOR_GRAPHITE_MIST,GALAXY_SOUNDS_SOLAR_WINDS,translator,galaxy_sounds,0,0.021631590342217673,0,0.4586744324804162,29,-0.016863668689819342
TRANSLATOR_GRAPHITE_MIST,MICROCHIP_CIRCLE,translator,microchip,110,0.016155596910687155,185,-0.49303691854057075,80,0.014387112107799712
TRANSLATOR_GRAPHITE_MIST,MICROCHIP_OVAL,translator,microchip,85,-0.016979807796873993,0,0.046665366124645745,5,0.016092136103682684
TRANSLATOR_GRAPHITE_MIST,MICROCHIP_RECTANGLE,translator,microchip,85,-0.013998043228374593,0,-0.21158845220078856,27,0.014226953271163379
TRANSLATOR_GRAPHITE_MIST,MICROCHIP_SQUARE,translator,microchip,49,0.016983198093597756,0,0.12956502009057883,49,0.014832971122295542
TRANSLATOR_GRAPHITE_MIST,MICROCHIP_TRIANGLE,translator,microchip,28,0.014040148346738402,200,0.24283800830087968,175,-0.01632912576781378
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_CHOCOLATE,translator,oxygen_shake,11,0.012049239155040234,0,-0.25899813581329306,19,0.015771567168967878
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_EVENING_BREATH,translator,oxygen_shake,14,0.014639825462180409,0,0.4738602292063505,27,0.017471290432955738
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_GARLIC,translator,oxygen_shake,10,0.016741957445275957,0,-0.38569991732450576,160,-0.011943413348495406
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_MINT,translator,oxygen_shake,36,-0.01960263280907149,0,-0.4408137878783405,10,0.019116836941762225
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_MORNING_BREATH,translator,oxygen_shake,16,-0.014148824434778022,140,-0.21829216396750825,22,0.016654032551524717
TRANSLATOR_GRAPHITE_MIST,PANEL_1X2,translator,panel,49,0.015433987526578244,0,0.14538526440570085,41,0.013574532058527563
TRANSLATOR_GRAPHITE_MIST,PANEL_1X4,translator,panel,22,0.014735059656059335,0,-0.5911981808156364,22,0.016494566740764976
TRANSLATOR_GRAPHITE_MIST,PANEL_2X2,translator,panel,20,0.013797177610787222,0,-0.47017347017890093,10,0.014360574191222795
TRANSLATOR_GRAPHITE_MIST,PANEL_2X4,translator,panel,90,-0.01576152307553508,200,-0.4371932405103353,155,-0.016141413926433434
TRANSLATOR_GRAPHITE_MIST,PANEL_4X4,translator,panel,100,-0.014113520979968971,0,0.572839594037085,4,0.015840131450689205
TRANSLATOR_GRAPHITE_MIST,PEBBLES_L,translator,pebbles,160,-0.016839330949269298,200,0.49131882394179627,11,0.017872188155008222
TRANSLATOR_GRAPHITE_MIST,PEBBLES_M,translator,pebbles,37,-0.015204189409852525,0,0.3665560325678365,37,-0.011088350715483072
TRANSLATOR_GRAPHITE_MIST,PEBBLES_S,translator,pebbles,95,-0.014220042256387158,200,0.2986771907703482,155,0.015722974402060774
TRANSLATOR_GRAPHITE_MIST,PEBBLES_XL,translator,pebbles,2,0.014376411282159676,0,-0.6705281548171991,11,-0.01692476740691978
TRANSLATOR_GRAPHITE_MIST,PEBBLES_XS,translator,pebbles,12,-0.015619599478582399,0,0.3491751086608212,185,-0.014307027719179195
TRANSLATOR_GRAPHITE_MIST,ROBOT_DISHES,translator,robot,155,-0.014759202631645173,200,-0.496580269384594,37,-0.01622463409757047
TRANSLATOR_GRAPHITE_MIST,ROBOT_IRONING,translator,robot,9,-0.016081272166497778,0,-0.045062129106669846,9,-0.014990246082563512
TRANSLATOR_GRAPHITE_MIST,ROBOT_LAUNDRY,translator,robot,18,-0.013491816895407889,0,-0.32879040682700067,18,-0.013191305134669125
TRANSLATOR_GRAPHITE_MIST,ROBOT_MOPPING,translator,robot,29,0.01660021712658205,0,0.37186048730464566,165,0.013288643498974234
TRANSLATOR_GRAPHITE_MIST,ROBOT_VACUUMING,translator,robot,25,-0.014122563953958606,0,-0.11802295299018052,190,0.020778066409770837
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_COTTON,translator,sleep_pod,60,-0.013522661293546687,0,0.24239075480048924,0,-0.013226684264269201
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_LAMB_WOOL,translator,sleep_pod,65,0.01887366796716075,160,0.04651376897349054,22,-0.015578001488913041
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_NYLON,translator,sleep_pod,16,0.015735288525847903,0,0.11489062651218547,15,0.01619645587026667
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_POLYESTER,translator,sleep_pod,175,0.01650182832912949,0,0.2981339133071544,195,-0.013931854424731138
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_SUEDE,translator,sleep_pod,44,0.01417956055375415,200,0.03863482111154672,26,-0.013062810854467753
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_CHOCOLATE,translator,snackpack,0,0.019022856846065066,200,0.10571567613165285,110,0.016555703387436106
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_PISTACHIO,translator,snackpack,105,0.014845662961846251,0,0.08954349995088211,60,-0.017982762969777747
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_RASPBERRY,translator,snackpack,0,0.015913228075499126,200,0.04282359242328646,17,0.01269821842232142
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_STRAWBERRY,translator,snackpack,17,-0.014561649772277743,200,-0.2911957831457829,47,0.015590040695942284
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_VANILLA,translator,snackpack,110,-0.015008237200946349,0,-0.12340423242375621,110,-0.014145579130380226
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_ASTRO_BLACK,translator,translator,28,0.017082097399700125,105,0.32580165054751303,31,0.016036340840815153
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_ECLIPSE_CHARCOAL,translator,translator,37,0.011556679522857369,200,-0.15254751716709206,185,0.013441362192666437
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,translator,translator,70,0.014976562968466925,130,0.5604454496602197,37,-0.01756350706628146
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE,translator,translator,0,0.0177219313329367,0,-0.6394168714314732,100,0.013566688800592587
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_AMBER,translator,uv_visor,3,-0.015724798898837655,200,0.07970261049442669,90,-0.018824375400040838
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_MAGENTA,translator,uv_visor,140,0.016824640049302807,200,-0.010845357520453569,135,0.014355482630860046
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_ORANGE,translator,uv_visor,14,-0.012566571217706305,90,0.04182820306979838,41,0.013463526339522571
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_RED,translator,uv_visor,185,-0.016469088117252388,200,-0.02090702388585597,29,0.013733894843971592
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_YELLOW,translator,uv_visor,130,-0.01863149813461398,0,0.2593469994405622,130,-0.014849229965166725
TRANSLATOR_SPACE_GRAY,GALAXY_SOUNDS_BLACK_HOLES,translator,galaxy_sounds,38,0.012628892645818202,0,-0.4097309249315644,8,-0.014300856233887735
TRANSLATOR_SPACE_GRAY,GALAXY_SOUNDS_DARK_MATTER,translator,galaxy_sounds,11,0.012265516256646972,0,0.1579912369768376,40,-0.014609511121502211
TRANSLATOR_SPACE_GRAY,GALAXY_SOUNDS_PLANETARY_RINGS,translator,galaxy_sounds,8,-0.016684067163115893,200,0.4905588930145355,22,-0.013267595594464067
TRANSLATOR_SPACE_GRAY,GALAXY_SOUNDS_SOLAR_FLAMES,translator,galaxy_sounds,47,0.012423523241717966,0,-0.6298867614305784,55,-0.016444679798884185
TRANSLATOR_SPACE_GRAY,GALAXY_SOUNDS_SOLAR_WINDS,translator,galaxy_sounds,4,0.01634063746306365,0,0.3037877612127399,42,-0.014459489949976099
TRANSLATOR_SPACE_GRAY,MICROCHIP_CIRCLE,translator,microchip,115,0.02047543459294292,0,-0.4104535055768282,60,-0.014097518627335916
TRANSLATOR_SPACE_GRAY,MICROCHIP_OVAL,translator,microchip,36,-0.014664581592226035,200,-0.0168660877463274,36,-0.014412035958887272
TRANSLATOR_SPACE_GRAY,MICROCHIP_RECTANGLE,translator,microchip,160,0.016830254519142485,0,-0.09016996005176721,49,0.015254859624182979
TRANSLATOR_SPACE_GRAY,MICROCHIP_SQUARE,translator,microchip,32,0.018567464468598385,0,0.2753148433586761,28,0.016928365895873255
TRANSLATOR_SPACE_GRAY,MICROCHIP_TRIANGLE,translator,microchip,80,-0.01648021220226295,0,0.15231055357272943,150,0.012886933978392058
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_CHOCOLATE,translator,oxygen_shake,105,-0.014149887482920696,50,-0.17362013550456346,17,0.013026414921642934
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_EVENING_BREATH,translator,oxygen_shake,24,-0.01647989906007742,200,0.4263694633957797,24,-0.018437353932839143
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_GARLIC,translator,oxygen_shake,33,-0.013199276898069254,200,-0.4843022433331403,25,-0.016529098996449176
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_MINT,translator,oxygen_shake,55,0.01426891923552086,0,-0.09743709174352098,13,0.012303634460084091
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_MORNING_BREATH,translator,oxygen_shake,155,0.020929716278673103,65,-0.2257024221414401,155,0.019578459684998578
TRANSLATOR_SPACE_GRAY,PANEL_1X2,translator,panel,180,-0.018336749246483153,200,0.24086431129757957,125,0.018294587975812935
TRANSLATOR_SPACE_GRAY,PANEL_1X4,translator,panel,42,0.012651250720860416,0,-0.4202677922760483,36,-0.015882568196373802
TRANSLATOR_SPACE_GRAY,PANEL_2X2,translator,panel,21,0.01584715978670423,0,-0.11603715242784968,105,0.016463357890885186
TRANSLATOR_SPACE_GRAY,PANEL_2X4,translator,panel,190,-0.012011199669488916,0,-0.3287932643472328,40,-0.015006690837108374
TRANSLATOR_SPACE_GRAY,PANEL_4X4,translator,panel,8,-0.017585335649840748,0,0.5034370544934376,185,-0.01843096117457169
TRANSLATOR_SPACE_GRAY,PEBBLES_L,translator,pebbles,105,-0.014973748922911931,0,0.5474541726246025,140,0.015184299720062785
TRANSLATOR_SPACE_GRAY,PEBBLES_M,translator,pebbles,16,-0.015332464758814219,0,0.3555565991851777,25,0.015993661281806057
TRANSLATOR_SPACE_GRAY,PEBBLES_S,translator,pebbles,2,-0.0183990823532651,200,0.32702134235762587,37,-0.014372975982569591
TRANSLATOR_SPACE_GRAY,PEBBLES_XL,translator,pebbles,37,0.014686992334164229,0,-0.6117022610920237,50,-0.01714142598069347
TRANSLATOR_SPACE_GRAY,PEBBLES_XS,translator,pebbles,2,-0.013234666186821073,0,0.2065773108866388,13,0.018164883428014738
TRANSLATOR_SPACE_GRAY,ROBOT_DISHES,translator,robot,39,0.014081576472194523,1,-0.36240008358590264,39,0.012442985747695647
TRANSLATOR_SPACE_GRAY,ROBOT_IRONING,translator,robot,200,0.015745355084313666,200,0.10855385699869842,75,-0.019894844433234315
TRANSLATOR_SPACE_GRAY,ROBOT_LAUNDRY,translator,robot,50,0.0132833777858652,0,-0.46112782389511847,6,-0.01621099027189406
TRANSLATOR_SPACE_GRAY,ROBOT_MOPPING,translator,robot,190,-0.015228510837849929,0,0.2627958308710387,36,0.014458796010933752
TRANSLATOR_SPACE_GRAY,ROBOT_VACUUMING,translator,robot,46,-0.014312523593576522,200,-0.24159050662602422,165,0.018476922344907807
TRANSLATOR_SPACE_GRAY,SLEEP_POD_COTTON,translator,sleep_pod,135,0.012971063965498042,0,0.2304178429305294,165,0.013399396484543765
